Student_Id,Gender,Age,Department,Residence,Family Income,Attendance_percentage,Semester_GPA,Internal_Assesment_Score,Backlogs,Assignment_Submission_Rate,LMS_login_fequency,Library_visits,Club_participation,Scholarship_Status,Consecutive_Absence_Days,Academic_Warnings,Tution_Fee_Due,Dropout
STU04758,Feamle,23,CSE,Hosteler,62706,100.0,5.38,80,0,39.1,2,5,0,0,11,1,0,0
STU04759,Feamle,21,AIML,Hosteler,54526,77.7,7.96,54,1,55.7,2,13,0,0,9,0,0,0
STU04760,Feamle,23,MC,Day Scholar,160435,79.3,5.58,65,1,92.3,1,5,0,0,4,0,0,0
STU04761,Male,20,MC,Hosteler,69511,92.5,9.42,4,2,99.8,0,4,0,1,11,0,1,0
STU04762,Male,24,AIML,Day Scholar,76738,67.5,5.23,8,0,100.0,2,5,0,0,2,1,0,0
STU04763,Feamle,24,MC,Day Scholar,99791,74.5,8.14,28,1,54.2,0,3,0,0,7,2,0,0
STU04764,Feamle,18,CSE,Day Scholar,21440,87.3,4.14,34,0,100.0,0,7,1,0,10,1,0,0
STU04765,Male,22,ECE,Hosteler,129415,93.6,3.61,99,2,54.6,0,6,0,0,10,0,0,0
STU04766,Male,22,CSE,Hosteler,140360,39.5,6.17,34,0,88.5,0,2,0,0,1,1,0,0
STU04767,Male,23,AIML,Day Scholar,195285,63.9,3.61,49,0,91.6,0,7,0,0,1,0,0,0
STU04768,Male,24,CSE,Day Scholar,20555,60.0,8.09,29,0,66.6,1,4,0,0,10,0,0,0
STU04769,Feamle,21,MC,Hosteler,127729,73.1,6.97,14,0,96.2,0,4,0,0,4,3,0,0
STU04770,Male,23,CSE,Day Scholar,97648,61.2,9.1,28,0,36.3,1,2,0,1,5,0,0,0
STU04771,Feamle,23,ECE,Hosteler,146919,85.0,6.75,24,0,60.1,0,6,0,0,10,0,0,0
STU04772,Feamle,19,MC,Hosteler,21535,77.6,7.36,74,0,64.4,1,4,1,1,4,0,0,0
STU04773,Feamle,24,ECE,Day Scholar,166003,88.3,6.6,100,0,93.2,0,3,0,0,12,0,1,0
STU04774,Male,22,ECE,Day Scholar,139773,89.3,5.69,56,1,92.6,0,6,0,0,14,0,0,0
STU04775,Male,24,ECE,Day Scholar,64262,85.2,6.39,50,2,84.4,0,6,0,0,12,0,0,0
STU04776,Feamle,20,CSE,Day Scholar,111021,70.0,5.19,67,0,84.2,0,9,0,0,2,1,0,0
STU04777,Feamle,23,CSE,Hosteler,44587,76.6,7.58,57,3,100.0,2,6,0,1,2,1,0,0
STU04778,Feamle,19,CSE,Day Scholar,119283,68.1,6.54,11,0,72.7,1,3,1,0,2,1,0,0
STU04779,Male,19,CSE,Hosteler,184112,54.5,6.85,95,2,71.1,0,6,1,1,11,1,1,1
STU04780,Feamle,22,MC,Day Scholar,65543,89.3,10.0,68,0,76.9,0,6,0,1,2,0,1,0
STU04781,Male,22,CSE,Day Scholar,109177,73.7,6.4,100,0,60.2,1,4,0,0,2,3,1,0
STU04782,Feamle,22,MC,Hosteler,177645,52.5,7.47,36,0,92.4,1,7,0,0,9,0,0,0
STU04783,Feamle,20,ECE,Day Scholar,90680,83.1,6.92,24,0,55.4,3,6,0,0,7,0,0,0
STU04784,Feamle,19,MC,Day Scholar,139321,71.6,8.74,67,0,76.4,0,3,1,0,4,0,0,0
STU04785,Male,21,AIML,Day Scholar,152760,44.1,7.36,23,0,98.2,0,6,0,0,11,0,0,0
STU04786,Male,20,CSE,Day Scholar,133624,54.4,6.59,35,0,74.9,0,9,1,1,9,0,0,0
STU04787,Feamle,18,AIML,Hosteler,103515,64.5,10.0,1,1,59.1,0,7,0,0,7,0,0,0
STU04788,Male,23,MC,Hosteler,51803,78.2,5.71,34,1,86.7,0,8,0,0,11,0,0,0
STU04789,Feamle,22,CSE,Hosteler,167226,86.8,6.71,99,2,94.5,1,2,1,1,1,0,0,0
STU04790,Male,19,AIML,Hosteler,137930,86.3,8.37,7,1,89.4,1,4,0,0,10,2,0,0
STU04791,Male,23,CSE,Day Scholar,43998,84.0,5.77,72,1,90.3,0,8,0,0,2,0,0,0
STU04792,Male,24,MC,Day Scholar,149944,74.5,8.15,27,1,65.9,0,4,0,1,0,0,1,0
STU04793,Feamle,20,AIML,Day Scholar,25786,100.0,6.28,59,0,100.0,0,7,0,0,11,0,0,0
STU04794,Male,18,MC,Day Scholar,79059,85.5,8.5,53,2,100.0,0,7,0,0,5,0,1,0
STU04795,Male,24,AIML,Day Scholar,114450,78.3,8.47,43,1,66.5,0,5,0,1,11,0,1,0
STU04796,Feamle,20,ECE,Hosteler,176849,83.5,6.86,9,0,84.5,1,1,0,0,4,0,1,0
STU04797,Feamle,20,ECE,Day Scholar,93984,69.0,5.5,4,1,84.4,0,3,0,0,14,0,1,0
STU04798,Feamle,21,ECE,Day Scholar,47139,74.1,6.41,100,0,83.2,0,5,0,0,11,0,0,0
STU04799,Feamle,23,ECE,Day Scholar,174653,43.8,6.98,46,1,88.7,1,7,0,1,0,2,0,0
STU04800,Male,21,ECE,Hosteler,47993,69.2,8.33,30,0,80.0,1,8,0,0,13,0,0,0
STU04801,Male,20,MC,Day Scholar,62048,100.0,7.48,28,0,91.9,0,2,0,1,3,1,0,0
STU04802,Male,18,ECE,Hosteler,163995,77.2,7.81,2,1,97.5,0,4,0,0,6,0,0,0
STU04803,Male,19,MC,Day Scholar,164156,76.6,7.52,25,1,88.0,0,9,0,0,2,1,1,0
STU04804,Male,19,ECE,Day Scholar,103096,90.0,8.27,94,0,67.6,0,6,0,0,7,0,0,0
STU04805,Feamle,24,CSE,Hosteler,173639,80.4,6.7,1,0,100.0,0,3,1,0,10,2,0,0
STU04806,Male,23,ECE,Day Scholar,39481,63.2,7.25,78,0,79.0,0,10,1,0,13,0,0,0
STU04807,Male,22,CSE,Day Scholar,117552,75.4,7.04,76,1,84.1,0,3,0,0,10,0,0,0
STU04808,Male,22,MC,Day Scholar,31422,58.0,6.34,91,1,71.7,1,9,0,0,3,0,0,0
STU04809,Feamle,19,ECE,Day Scholar,87260,77.8,8.52,55,0,100.0,0,6,0,0,5,0,0,0
STU04810,Feamle,20,AIML,Hosteler,88164,62.4,8.49,13,0,68.4,1,2,0,0,13,1,0,0
STU04811,Male,20,MC,Day Scholar,75296,88.9,8.81,75,1,77.8,1,7,0,0,1,0,0,0
STU04812,Feamle,21,ECE,Day Scholar,47875,67.3,5.85,14,2,100.0,1,2,1,0,2,0,0,0
STU04813,Feamle,23,MC,Hosteler,37734,62.6,7.53,84,0,44.0,1,3,0,1,6,0,0,0
STU04814,Feamle,21,AIML,Day Scholar,71700,73.3,8.64,92,0,62.9,1,2,1,0,7,0,0,0
STU04815,Feamle,22,ECE,Day Scholar,33786,80.5,9.25,44,0,100.0,0,5,0,1,7,0,1,0
STU04816,Feamle,19,AIML,Hosteler,144258,56.9,4.74,98,0,82.4,3,0,0,0,10,0,0,1
STU04817,Feamle,24,ECE,Hosteler,74395,67.2,7.0,46,1,91.6,0,6,1,1,10,1,0,0
STU04818,Feamle,20,CSE,Hosteler,135665,76.6,6.72,19,2,53.7,0,4,0,0,4,0,1,0
STU04819,Male,19,MC,Day Scholar,107463,95.1,9.39,17,0,76.2,0,4,1,0,1,1,0,0
STU04820,Male,18,AIML,Day Scholar,84763,37.1,3.69,78,0,77.6,0,5,1,0,3,2,0,1
STU04821,Feamle,19,MC,Hosteler,107773,84.2,5.43,60,0,80.3,0,7,0,1,7,0,0,0
STU04822,Male,18,AIML,Day Scholar,122076,69.2,9.15,75,1,81.7,2,5,0,0,13,2,0,0
STU04823,Male,21,MC,Hosteler,55301,67.6,6.3,97,0,37.6,0,2,0,1,12,0,0,0
STU04824,Feamle,21,MC,Day Scholar,136582,64.8,5.05,4,0,77.2,0,5,0,0,12,0,0,0
STU04825,Male,22,MC,Day Scholar,79724,69.5,9.27,57,0,100.0,0,7,1,0,7,0,0,0
STU04826,Feamle,19,CSE,Day Scholar,78976,84.3,4.85,80,1,74.5,0,5,0,0,0,0,0,0
STU04827,Feamle,19,ECE,Hosteler,41735,66.9,8.53,76,0,61.5,1,8,1,0,6,1,0,0
STU04828,Feamle,18,CSE,Day Scholar,120344,99.9,4.66,59,0,68.1,2,5,1,0,6,0,0,0
STU04829,Male,21,MC,Day Scholar,103485,84.4,4.84,12,1,100.0,0,7,1,0,14,1,0,1
STU04830,Male,18,AIML,Day Scholar,40509,78.0,7.3,99,1,29.5,0,9,0,0,11,0,1,0
STU04831,Male,21,MC,Day Scholar,114934,72.5,5.73,79,0,92.8,1,3,0,0,13,0,1,0
STU04832,Male,18,ECE,Hosteler,186679,92.8,7.41,39,0,87.5,0,7,0,0,5,0,1,0
STU04833,Feamle,21,CSE,Day Scholar,195579,95.0,9.7,66,0,63.9,0,7,1,0,5,1,0,0
STU04834,Feamle,18,ECE,Day Scholar,133362,57.6,6.77,51,1,100.0,0,3,0,0,4,0,0,0
STU04835,Male,24,AIML,Day Scholar,72540,64.5,9.44,1,1,99.0,0,5,0,0,12,1,0,0
STU04836,Feamle,21,ECE,Day Scholar,192016,84.5,7.49,88,1,83.7,0,3,0,0,2,0,0,0
STU04837,Feamle,23,CSE,Day Scholar,59308,89.1,8.43,52,0,100.0,0,3,0,0,8,0,1,0
STU04838,Male,18,AIML,Hosteler,163484,70.5,3.47,66,0,92.1,1,7,0,0,2,1,0,0
STU04839,Feamle,19,ECE,Hosteler,121047,63.9,7.95,10,1,87.7,0,9,0,0,0,0,0,0
STU04840,Male,22,CSE,Hosteler,178222,76.2,7.72,10,0,84.0,0,9,0,1,10,0,1,0
STU04841,Feamle,23,CSE,Hosteler,95605,97.2,6.46,9,0,69.5,0,7,0,0,3,0,1,0
STU04842,Male,23,MC,Day Scholar,182904,75.6,9.84,27,0,100.0,0,4,0,0,11,0,0,0
STU04843,Feamle,18,ECE,Day Scholar,139319,56.0,6.26,10,0,77.9,0,5,1,0,12,1,0,0
STU04844,Feamle,22,AIML,Day Scholar,143480,76.6,4.59,6,0,100.0,0,8,1,0,0,0,0,0
STU04845,Male,19,MC,Day Scholar,89128,86.7,8.17,28,0,100.0,1,3,0,0,6,2,0,0
STU04846,Male,23,ECE,Day Scholar,101453,73.5,4.86,64,0,99.3,0,4,0,0,2,1,0,0
STU04847,Male,19,ECE,Hosteler,143485,93.9,7.11,51,0,71.7,0,10,0,1,4,1,0,0
STU04848,Male,21,AIML,Hosteler,27238,88.0,9.01,14,0,63.0,0,8,0,0,3,2,0,0
STU04849,Feamle,24,MC,Hosteler,121051,74.1,7.75,6,0,79.3,0,3,0,0,3,0,0,0
STU04850,Feamle,22,MC,Day Scholar,144937,75.6,6.63,67,0,80.1,1,1,0,0,12,1,1,0
STU04851,Male,24,AIML,Hosteler,80930,47.4,6.47,54,2,72.3,1,5,0,0,4,0,0,0
STU04852,Feamle,20,MC,Hosteler,156722,93.2,8.9,2,2,100.0,1,2,0,0,6,0,0,0
STU04853,Male,21,CSE,Day Scholar,138913,70.1,5.17,19,0,98.4,1,7,0,0,7,0,1,0
STU04854,Male,22,AIML,Day Scholar,188336,69.0,8.16,2,0,95.3,0,4,1,0,10,2,0,0
STU04855,Feamle,18,ECE,Day Scholar,144124,66.8,10.0,28,0,100.0,0,5,1,0,12,1,0,0
STU04856,Feamle,24,AIML,Day Scholar,37807,81.9,7.82,19,1,84.8,1,3,0,0,3,0,1,0
STU04857,Male,18,CSE,Day Scholar,176784,58.1,6.64,9,1,58.5,0,5,0,0,2,0,0,0
STU04858,Male,19,AIML,Day Scholar,178937,60.2,6.76,60,1,100.0,1,8,0,1,14,0,0,0
STU04859,Male,23,ECE,Day Scholar,110811,74.2,6.28,98,0,89.7,0,2,0,0,11,0,0,0
STU04860,Feamle,24,ECE,Day Scholar,21145,65.6,6.02,89,1,100.0,0,5,0,0,8,1,0,0
STU04861,Feamle,20,AIML,Hosteler,132233,80.0,7.18,93,1,89.3,0,3,0,0,13,1,0,0
STU04862,Feamle,18,AIML,Hosteler,157314,66.2,8.02,89,0,68.4,0,4,1,0,0,0,1,0
STU04863,Feamle,22,CSE,Hosteler,164904,98.9,9.42,36,0,56.3,0,1,0,0,11,0,0,0
STU04864,Male,24,CSE,Day Scholar,79328,85.4,4.07,83,1,99.4,0,8,1,0,14,1,0,0
STU04865,Male,24,ECE,Day Scholar,99821,85.2,3.34,50,0,72.2,1,3,1,0,10,0,0,0
STU04866,Male,23,MC,Hosteler,67852,65.9,9.45,41,1,100.0,1,7,1,0,5,0,1,0
STU04867,Male,23,MC,Hosteler,21992,100.0,7.09,72,0,40.1,0,5,0,0,3,0,0,0
STU04868,Male,22,MC,Day Scholar,56890,68.4,7.16,74,2,93.4,0,5,0,1,6,0,0,0
STU04869,Male,23,MC,Day Scholar,114326,64.3,7.75,96,1,91.7,1,4,0,0,4,0,0,0
STU04870,Feamle,18,ECE,Day Scholar,180466,85.6,6.72,29,0,100.0,0,8,1,0,0,0,1,0
STU04871,Feamle,22,MC,Day Scholar,145027,77.9,9.96,93,0,72.1,2,2,0,0,14,0,0,0
STU04872,Male,22,MC,Day Scholar,130594,62.7,7.74,44,2,79.5,0,4,0,0,1,0,0,0
STU04873,Male,19,AIML,Day Scholar,85353,100.0,6.33,86,1,100.0,1,6,0,0,7,0,0,0
STU04874,Feamle,20,MC,Hosteler,43880,89.6,6.46,99,1,100.0,0,3,1,0,7,0,0,0
STU04875,Feamle,24,AIML,Hosteler,105520,75.1,6.78,23,1,69.3,0,5,0,0,4,0,0,0
STU04876,Feamle,19,ECE,Day Scholar,48975,100.0,5.83,30,1,59.7,0,7,1,0,1,2,0,0
STU04877,Feamle,20,AIML,Day Scholar,155082,87.2,9.53,22,0,82.7,2,3,0,0,14,0,0,0
STU04878,Male,22,CSE,Day Scholar,140003,74.8,7.19,52,1,100.0,0,3,0,0,3,0,0,0
STU04879,Male,24,AIML,Day Scholar,187160,100.0,5.24,41,1,94.0,1,7,0,0,1,0,0,0
STU04880,Male,23,MC,Day Scholar,142237,84.9,7.61,35,0,77.9,0,4,0,1,13,1,0,0
STU04881,Male,20,AIML,Hosteler,60596,84.2,9.16,33,1,100.0,1,1,0,0,13,2,0,0
STU04882,Male,22,AIML,Day Scholar,60653,69.2,8.59,84,1,74.3,0,6,0,0,6,1,1,0
STU04883,Feamle,22,ECE,Day Scholar,126172,75.7,5.86,25,1,88.6,0,5,0,0,7,0,0,0
STU04884,Male,19,ECE,Hosteler,183227,68.8,5.34,70,1,57.1,2,3,0,0,5,1,0,0
STU04885,Feamle,19,MC,Day Scholar,157421,96.6,9.14,24,1,67.0,0,5,0,1,8,0,1,0
STU04886,Male,23,CSE,Hosteler,43347,50.9,4.56,2,0,80.7,0,5,0,1,11,0,0,1
STU04887,Male,21,CSE,Hosteler,89388,95.5,7.56,42,1,91.1,1,8,0,1,0,1,0,0
STU04888,Male,18,AIML,Day Scholar,82241,61.8,6.15,81,2,37.0,1,5,0,0,7,0,0,0
STU04889,Male,21,CSE,Day Scholar,74142,74.1,8.97,5,2,64.6,0,6,0,0,4,0,1,0
STU04890,Male,21,ECE,Hosteler,164232,70.6,5.42,53,1,36.7,0,4,1,1,0,0,0,0
STU04891,Feamle,24,MC,Day Scholar,85923,67.2,5.81,51,0,47.2,2,9,1,1,8,0,1,0
STU04892,Feamle,24,MC,Day Scholar,66891,85.3,7.93,12,0,100.0,0,4,0,0,1,0,0,0
STU04893,Feamle,23,ECE,Day Scholar,125341,74.9,8.19,65,1,67.0,0,3,0,0,1,0,0,0
STU04894,Male,24,MC,Hosteler,166830,65.0,9.04,55,0,100.0,0,4,0,0,11,0,0,0
STU04895,Male,20,AIML,Hosteler,22003,77.3,7.71,46,0,55.0,0,7,0,0,10,0,0,0
STU04896,Feamle,23,MC,Hosteler,176679,64.6,7.52,76,0,96.5,2,7,0,1,0,0,0,0
STU04897,Male,23,CSE,Day Scholar,58513,66.9,8.57,64,1,85.1,0,7,0,0,8,0,0,0
STU04898,Male,22,MC,Day Scholar,136228,52.5,4.94,65,1,81.1,1,9,0,1,0,1,0,1
STU04899,Feamle,22,MC,Day Scholar,110561,68.2,5.68,67,0,52.3,0,5,0,0,14,1,1,0
STU04900,Male,22,ECE,Day Scholar,45672,82.4,5.07,12,0,72.3,0,6,0,0,6,0,0,0
STU04901,Feamle,18,ECE,Day Scholar,61819,75.6,2.97,29,1,80.2,0,4,1,0,5,0,1,0
STU04902,Male,20,CSE,Day Scholar,125408,100.0,8.26,75,0,73.5,0,5,0,0,14,2,0,0
STU04903,Feamle,20,ECE,Day Scholar,182675,100.0,9.14,32,1,88.9,0,3,1,0,0,0,1,0
STU04904,Male,22,CSE,Hosteler,136707,68.0,7.83,37,0,70.6,0,4,0,1,9,0,0,0
STU04905,Male,21,AIML,Hosteler,127376,62.5,7.57,42,0,70.6,2,5,0,0,2,0,0,0
STU04906,Feamle,18,CSE,Day Scholar,128777,91.9,7.13,97,0,80.0,2,5,0,0,0,0,0,0
STU04907,Male,21,MC,Day Scholar,134917,80.0,7.08,2,0,99.0,0,2,1,0,0,0,0,0
STU04908,Male,19,CSE,Day Scholar,191550,92.0,9.54,42,0,100.0,2,6,0,0,10,0,0,0
STU04909,Feamle,20,AIML,Day Scholar,101714,81.0,9.32,72,1,65.8,0,2,0,0,10,0,0,0
STU04910,Male,20,MC,Day Scholar,103752,72.1,6.12,70,0,35.3,0,8,1,0,0,1,0,0
STU04911,Feamle,21,CSE,Day Scholar,93778,72.2,8.66,3,0,96.6,1,7,0,0,2,0,0,0
STU04912,Male,18,ECE,Day Scholar,149682,81.5,8.84,91,0,100.0,1,7,0,1,7,0,0,0
STU04913,Male,20,ECE,Day Scholar,138366,71.8,7.98,31,0,55.5,0,7,0,1,10,2,0,0
STU04914,Male,21,ECE,Hosteler,158568,93.3,7.58,0,0,100.0,0,9,0,0,6,1,0,0
STU04915,Male,23,CSE,Hosteler,148037,55.5,7.53,12,0,92.5,1,6,0,0,7,1,0,0
STU04916,Feamle,23,CSE,Day Scholar,48357,93.2,4.78,35,2,56.5,1,5,1,0,12,1,0,0
STU04917,Male,24,AIML,Hosteler,66252,46.9,4.64,25,0,27.0,2,1,0,0,10,0,0,1
STU04918,Feamle,18,MC,Day Scholar,182284,77.2,8.17,76,0,66.4,1,4,1,0,3,0,1,0
STU04919,Male,21,MC,Hosteler,25887,70.0,5.35,21,0,100.0,0,4,0,1,0,1,1,1
STU04920,Male,24,MC,Hosteler,103398,52.3,4.92,87,1,69.3,0,4,0,0,5,2,0,1
STU04921,Male,23,MC,Hosteler,185928,44.1,3.89,10,0,81.8,0,4,0,1,13,1,0,1
STU04922,Male,18,CSE,Hosteler,26040,58.5,6.29,24,0,46.3,0,7,0,0,7,0,1,0
STU04923,Feamle,24,CSE,Hosteler,164512,75.7,7.56,78,0,96.8,0,6,0,1,9,0,0,0
STU04924,Feamle,22,AIML,Hosteler,148053,66.0,7.68,44,1,73.1,0,3,0,1,3,0,0,0
STU04925,Feamle,18,MC,Day Scholar,132725,59.4,8.28,35,0,99.4,1,2,0,0,5,1,0,0
STU04926,Feamle,19,CSE,Hosteler,48371,95.3,6.41,33,0,57.3,1,5,0,0,12,0,1,0
STU04927,Male,22,CSE,Hosteler,170796,56.5,7.16,33,0,45.4,0,5,0,0,4,0,0,0
STU04928,Feamle,24,CSE,Hosteler,87879,85.2,8.27,31,1,97.9,0,4,1,0,11,0,0,0
STU04929,Feamle,21,CSE,Day Scholar,158260,61.7,7.7,24,0,95.5,1,7,1,0,1,0,0,0
STU04930,Male,22,MC,Day Scholar,119542,58.2,6.12,66,0,67.5,0,10,0,0,2,2,1,1
STU04931,Male,22,MC,Day Scholar,79580,65.9,7.45,58,0,100.0,0,5,0,0,10,0,0,0
STU04932,Male,24,CSE,Hosteler,65216,84.3,4.02,56,1,84.6,1,4,1,0,14,0,0,0
STU04933,Male,21,ECE,Hosteler,42044,54.4,7.0,28,0,78.0,0,2,0,0,0,0,0,0
STU04934,Feamle,21,AIML,Day Scholar,30620,79.3,6.07,20,1,89.2,0,3,0,1,2,0,0,0
STU04935,Feamle,23,MC,Day Scholar,40723,60.6,9.28,72,1,89.9,0,2,0,1,2,0,0,0
STU04936,Male,19,MC,Hosteler,61142,63.3,5.53,84,0,100.0,1,9,0,0,7,1,1,0
STU04937,Male,21,ECE,Day Scholar,61503,81.0,7.18,20,0,68.0,1,4,1,0,6,0,1,0
STU04938,Male,20,MC,Hosteler,181315,100.0,6.36,70,0,82.5,0,4,1,1,12,0,0,0
STU04939,Feamle,20,ECE,Hosteler,183932,61.3,6.16,46,0,77.5,0,4,1,0,14,0,1,0
STU04940,Feamle,19,ECE,Day Scholar,155326,85.8,7.57,31,0,83.8,0,8,0,0,11,0,0,0
STU04941,Male,18,CSE,Day Scholar,175582,70.3,6.37,21,1,100.0,1,3,0,0,8,2,0,0
STU04942,Male,24,MC,Hosteler,122837,67.9,9.78,41,1,76.5,0,4,1,0,3,0,1,0
STU04943,Feamle,18,AIML,Hosteler,89937,91.1,4.04,10,0,76.5,1,7,0,1,7,1,0,0
STU04944,Male,20,ECE,Day Scholar,183194,62.3,7.95,57,0,80.2,2,5,0,0,10,0,0,0
STU04945,Male,21,AIML,Day Scholar,105209,57.7,6.87,97,0,77.6,0,6,1,0,7,0,0,0
STU04946,Feamle,19,CSE,Day Scholar,180725,81.9,6.92,77,0,76.4,0,6,0,0,0,1,0,0
STU04947,Male,18,MC,Day Scholar,194408,98.9,7.45,40,1,87.6,2,5,0,1,8,0,1,0
STU04948,Feamle,18,CSE,Day Scholar,171894,86.2,8.5,85,0,81.6,0,7,0,0,1,0,0,0
STU04949,Male,24,CSE,Hosteler,92403,53.9,7.4,24,1,84.4,0,7,1,1,11,2,0,0
STU04950,Male,22,AIML,Hosteler,66944,65.8,8.5,15,0,92.4,1,6,1,0,6,0,0,0
STU04951,Feamle,20,AIML,Day Scholar,56002,89.7,7.07,96,0,97.5,0,7,0,0,4,1,0,0
STU04952,Feamle,21,ECE,Day Scholar,37517,98.7,5.45,65,0,100.0,0,4,0,0,2,0,0,0
STU04953,Male,19,MC,Hosteler,97366,78.4,6.87,69,0,99.3,0,4,0,0,5,0,0,0
STU04954,Feamle,18,CSE,Day Scholar,30589,66.3,8.73,33,0,91.6,0,7,0,0,0,1,0,0
STU04955,Male,24,ECE,Hosteler,80117,99.7,6.38,45,1,57.0,0,6,0,0,6,0,0,0
STU04956,Male,22,ECE,Hosteler,147340,73.9,5.38,47,1,66.8,0,5,0,0,6,0,0,0
STU04957,Feamle,20,CSE,Hosteler,79264,65.9,7.93,36,0,71.7,0,4,0,0,10,0,0,0
STU04958,Male,20,CSE,Day Scholar,54830,63.4,7.5,21,0,77.2,0,10,0,0,0,0,1,0
STU04959,Male,24,ECE,Hosteler,79544,57.1,5.84,79,0,66.2,0,7,0,0,12,0,0,0
STU04960,Feamle,19,CSE,Hosteler,24627,100.0,6.65,6,1,63.8,1,6,0,0,9,0,0,0
STU04961,Feamle,18,CSE,Day Scholar,145894,96.3,6.73,46,0,52.5,1,4,1,0,3,0,1,0
STU04962,Male,19,AIML,Day Scholar,138159,65.2,7.01,76,0,73.0,1,8,0,0,10,0,0,0
STU04963,Feamle,24,MC,Day Scholar,131446,100.0,7.97,16,1,82.0,0,5,0,1,14,0,0,0
STU04964,Feamle,24,ECE,Hosteler,176526,83.0,6.39,2,1,74.6,1,6,0,1,2,0,0,0
STU04965,Feamle,19,CSE,Day Scholar,91634,82.1,8.05,11,0,73.8,0,7,0,0,14,0,0,0
STU04966,Feamle,23,ECE,Day Scholar,183301,64.2,6.2,69,0,84.5,0,4,0,1,4,2,0,0
STU04967,Male,22,MC,Hosteler,122111,67.3,9.5,75,2,91.3,1,2,1,0,8,0,1,0
STU04968,Male,20,ECE,Day Scholar,123040,74.4,9.53,74,0,84.5,0,6,0,1,7,0,0,0
STU04969,Male,23,ECE,Day Scholar,41341,45.5,5.72,18,0,87.2,2,3,0,0,1,2,0,0
STU04970,Feamle,21,ECE,Hosteler,35375,67.7,5.16,30,0,94.6,0,4,0,0,10,2,0,0
STU04971,Feamle,20,AIML,Day Scholar,115642,75.1,8.47,1,0,69.9,1,4,1,0,13,2,1,0
STU04972,Feamle,20,MC,Day Scholar,85627,94.6,7.39,95,1,100.0,0,4,1,1,14,0,0,0
STU04973,Feamle,22,MC,Day Scholar,135145,65.8,7.83,17,1,69.7,0,4,0,0,6,0,0,0
STU04974,Feamle,21,ECE,Day Scholar,82515,87.2,6.02,54,3,73.0,0,5,0,0,0,1,0,0
STU04975,Feamle,18,ECE,Hosteler,21884,44.1,6.8,3,1,34.9,0,5,0,1,10,0,1,0
STU04976,Feamle,21,MC,Hosteler,98968,92.5,6.48,21,0,69.3,1,5,0,0,10,1,0,0
STU04977,Male,18,CSE,Day Scholar,132586,61.5,7.46,77,0,53.5,0,2,0,0,7,2,0,0
STU04978,Male,21,AIML,Day Scholar,105041,77.0,5.13,77,2,100.0,0,2,1,0,10,0,0,0
STU04979,Feamle,19,MC,Day Scholar,99738,81.1,6.85,100,0,97.2,1,2,1,0,0,0,0,0
STU04980,Feamle,24,ECE,Day Scholar,95767,78.2,5.12,92,0,67.8,0,2,1,0,1,0,0,0
STU04981,Feamle,21,CSE,Hosteler,125946,73.4,6.23,33,0,71.0,0,6,0,0,0,0,1,0
STU04982,Male,23,CSE,Day Scholar,60720,56.4,6.85,47,1,50.6,1,3,0,0,13,0,0,0
STU04983,Male,23,CSE,Day Scholar,29595,61.7,7.76,69,0,63.2,2,7,0,0,13,0,0,0
STU04984,Feamle,22,AIML,Day Scholar,105623,89.9,7.89,75,0,90.4,0,4,0,1,9,0,0,0
STU04985,Feamle,24,AIML,Day Scholar,185821,66.0,8.14,23,2,100.0,1,4,0,0,1,1,1,0
STU04986,Male,24,MC,Day Scholar,33918,73.5,4.78,44,1,77.7,0,7,0,0,4,0,0,0
STU04987,Male,18,MC,Day Scholar,148660,52.6,8.9,92,0,81.4,0,7,0,0,12,0,1,1
STU04988,Male,20,MC,Day Scholar,49984,87.9,6.03,9,0,82.0,0,6,1,0,14,1,1,0
STU04989,Male,22,MC,Day Scholar,128288,55.2,6.14,45,0,69.3,0,2,0,0,3,0,0,0
STU04990,Feamle,23,ECE,Day Scholar,35813,88.7,7.4,35,0,85.1,1,1,0,0,7,0,1,0
STU04991,Male,23,AIML,Hosteler,155538,59.1,6.49,97,0,74.0,0,10,1,0,0,0,0,0
STU04992,Male,18,CSE,Day Scholar,54999,90.2,7.54,50,2,92.4,1,7,0,1,3,1,0,0
STU04993,Feamle,23,ECE,Day Scholar,78115,75.2,7.82,31,0,78.7,1,5,0,0,10,0,0,0
STU04994,Male,23,MC,Hosteler,192236,66.6,5.86,31,0,50.4,2,4,0,1,10,0,0,0
STU04995,Male,18,MC,Day Scholar,128715,99.0,6.72,14,0,89.7,0,8,0,1,13,0,0,0
STU04996,Male,23,ECE,Hosteler,110333,74.0,6.77,8,0,82.4,2,5,0,0,13,0,0,0
STU04997,Feamle,20,CSE,Day Scholar,39699,69.6,8.44,57,0,70.6,0,2,0,0,2,0,0,0
STU04998,Male,19,AIML,Day Scholar,162553,88.6,6.3,35,0,79.1,0,6,1,0,7,2,0,0
STU04999,Feamle,22,AIML,Day Scholar,103518,52.8,6.24,21,0,61.0,1,6,1,1,2,0,0,0
STU05000,Feamle,20,CSE,Day Scholar,182406,37.1,5.47,12,0,58.5,1,7,0,0,7,0,0,1
STU05001,Male,20,AIML,Hosteler,138950,92.4,5.64,40,0,72.1,0,4,0,0,14,0,1,0
STU05002,Male,19,MC,Day Scholar,103462,62.5,4.97,77,1,86.0,1,7,1,0,9,0,0,0
STU05003,Male,24,MC,Hosteler,159405,88.0,5.95,25,0,88.1,0,1,1,1,6,0,0,0
